Frec. de muestreo 2
Tiendas de comida, Oficinas, Casas, Hospital, Gimnasios, Restaurants, Centros comerciales, Parques, Semáforo
1,2,606,1,0,0,0,1,0
0,2,582,0,0,0,1,1,0
4,2,586,0,0,3,1,1,0
3,2,570,0,0,3,0,1,0
10,3,576,1,0,3,0,1,0
3,2,557,0,1,2,0,2,0
9,3,564,1,1,2,0,2,0
3,3,554,1,1,2,0,1,0
6,3,565,1,1,2,2,1,0
7,2,534,0,0,0,0,1,0
10,3,543,0,0,0,0,1,0
3,3,496,1,0,0,0,0,0
13,4,518,1,1,1,0,0,0
5,6,489,3,1,3,0,1,0
9,7,498,7,2,3,0,3,0
5,7,432,2,1,2,1,4,0
19,9,448,6,2,2,1,6,0
12,8,399,6,1,1,1,7,0
21,10,418,8,2,3,1,8,0
20,11,398,2,0,2,0,5,0
26,13,433,5,0,2,1,5,0
2,16,457,2,0,0,0,0,0
0,16,499,4,0,0,0,0,0
0,19,527,3,0,0,0,0,0
0,19,557,4,0,0,0,0,0
0,0,566,4,0,0,0,0,0
0,0,586,6,0,0,0,0,0
0,0,600,3,0,0,0,0,0
0,0,617,2,0,0,0,0,0
0,0,625,1,0,0,0,0,0
0,0,631,0,0,0,0,0,0
0,0,637,1,0,0,0,0,0
0,0,645,1,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
